LeftBreakpoint,RightBreakpoint,FFPM,LeftStrand,RightStrand,Total_Count_(SC+RC),Chromosome_Feature,Same_Strand,Reciprocal_Fusion,Splice_Pattern,Splice_Site,Splice_Pattern_Class,Total_Mapped_Reads,Left_Exon,Right_Exon,5_loc,3_loc,5_gene_start,5_gene_end,5_gene_length,3_gene_start,3_gene_end,3_gene_length,alternate_junction_count,alternative_junction,exon_count5,exon_count3
27453623,42666602,0.0963372,-,-,4,Interchromosomal,Yes,No,InFrame,CG-GC,NonCanonicalPattern,41520845,2,1,M,M,27453260,27455550,2290,42665823,42666943,1120,1,No,3,1
27455453,224223136,0.235448,-,-,4,Interchromosomal,Yes,No,InFrame,CT-AC,NonCanonicalPattern,16988886,1,1,M,M,27453260,27455550,2290,224217735,224223236,5501,1,No,3,7
274558258,11303233,0.273299,+,-,9,Interchromosomal,No,Yes,InFrame,TG-AG,NonCanonicalPattern,32930983,9,9,M,M,274548034,274558503,10469,11302606,11313267,10661,8,Yes,9,8
274558259,11303232,0.200771,+,-,6,Interchromosomal,No,Yes,InFrame,GT-GC,NonCanonicalPattern,29884776,9,9,M,M,274548034,274558503,10469,11302606,11313267,10661,8,Yes,9,8
274558260,11303231,0.131255,+,-,4,Interchromosomal,No,Yes,InFrame,TA-CG,NonCanonicalPattern,30475141,9,9,M,M,274548034,274558503,10469,11302606,11313267,10661,8,Yes,9,8
274558262,11303229,0.333192,+,-,8,Interchromosomal,No,Yes,InFrame,TC-TA,NonCanonicalPattern,24010192,9,9,M,M,274548034,274558503,10469,11302606,11313267,10661,8,Yes,9,8
274558263,11303228,0.222526,+,-,6,Interchromosomal,No,Yes,InFrame,CA-AT,NonCanonicalPattern,26963104,9,9,M,M,274548034,274558503,10469,11302606,11313267,10661,8,Yes,9,8
274558264,11303227,0.232645,+,-,5,Interchromosomal,No,Yes,InFrame,AG-TC,NonCanonicalPattern,21491992,9,9,M,M,274548034,274558503,10469,11302606,11313267,10661,8,Yes,9,8
274558266,11303225,0.685341,+,-,7,Interchromosomal,No,Yes,InFrame,TT-AG,NonCanonicalPattern,10213897,9,9,M,M,274548034,274558503,10469,11302606,11313267,10661,8,Yes,9,8
274558267,11303224,0.402469,+,-,9,Interchromosomal,No,Yes,InFrame,TG-GT,NonCanonicalPattern,22361989,9,9,M,M,274548034,274558503,10469,11302606,11313267,10661,8,Yes,9,8
274693877,11290935,0.133733,-,+,4,Interchromosomal,No,No,InFrame,AG-TA,NonCanonicalPattern,29910297,5,5,M,M,274693765,274697701,3936,11287234,11291103,3869,1,No,5,5
274701456,214584295,0.194989,+,-,9,Interchromosomal,No,No,InFrame,GG-CC,NonCanonicalPattern,46156476,1,1,M,M,274701383,274702384,1001,214582101,214584399,2298,1,No,1,3
274775559,73843875,0.246671,+,+,4,Interchromosomal,Yes,No,InFrame,CT-GC,NonCanonicalPattern,16215903,1,1,M,M,274775357,274783119,7762,73843743,73847212,3469,1,No,3,8
275102950,153169865,0.679015,-,+,5,Interchromosomal,No,No,InFrame,TT-AA,NonCanonicalPattern,7363603,13,1,M,M,275102897,275123504,20607,153169382,153179147,9765,1,No,13,23
275103350,7189898,0.998846,-,+,5,Interchromosomal,No,No,InFrame,CT-AC,NonCanonicalPattern,5005778,13,20,M,M,275102897,275123504,20607,7184482,7190135,5653,1,No,13,20
275123119,230126658,1.64003,-,-,5,Interchromosomal,Yes,No,InFrame,CT-TG,NonCanonicalPattern,3048716,1,4,M,M,275102897,275123504,20607,230126582,230128134,1552,1,No,13,4
275238391,153169865,2.2332,-,+,9,Interchromosomal,No,No,InFrame,GT-AA,NonCanonicalPattern,4030090,1,1,S,M,275238391,275242682,4291,153169382,153179147,9765,2,Yes,2,23
275238485,153169863,1.1775,-,+,4,Interchromosomal,No,No,InFrame,TT-TC,NonCanonicalPattern,3397035,1,1,M,M,275238391,275242682,4291,153169382,153179147,9765,2,Yes,2,23
275447796,33207605,0.364239,-,+,18,Interchromosomal,No,Yes,InFrame,CT-TC,NonCanonicalPattern,49418082,1,1,M,M,275447560,275448208,648,33206244,33213834,7590,2,Yes,1,3
275447799,33207602,0.0937112,-,+,4,Interchromosomal,No,Yes,InFrame,CT-GC,NonCanonicalPattern,42684314,1,1,M,M,275447560,275448208,648,33206244,33213834,7590,2,Yes,1,3
275521414,165506012,0.173323,+,+,8,Interchromosomal,Yes,No,InFrame,AG-AG,NonCanonicalPattern,46156476,3,8,M,M,275518858,275521768,2910,165501870,165507690,5820,2,Yes,3,7
275521416,165506014,0.284156,+,+,7,Interchromosomal,Yes,No,InFrame,GC-AG,CanonicalPattern,24634331,3,8,M,M,275518858,275521768,2910,165501870,165507690,5820,2,Yes,3,7
275521700,10722910,0.810921,+,-,5,Interchromosomal,No,No,InFrame,CC-TC,NonCanonicalPattern,6165829,3,3,M,M,275518858,275521768,2910,10722689,10726329,3640,1,No,3,3
275522204,74022853,0.394192,-,-,10,Intrachromosomal,Yes,No,InFrame,GT-AT,NonCanonicalPattern,25368350,8,2,M,M,275521953,275526433,4480,74022725,74025073,2348,1,No,8,3
275533287,239544932,0.192041,+,-,4,Interchromosomal,No,No,InFrame,GT-AG,CanonicalPattern,20828840,4,1,M,M,275530819,275533312,2493,239544382,239545443,1061,1,No,5,1
275533296,153169861,2.64937,+,+,9,Interchromosomal,Yes,No,InFrame,TC-AT,NonCanonicalPattern,3397035,4,1,M,M,275530819,275533312,2493,153169382,153179147,9765,1,No,5,23
275612893,16447152,0.446454,-,-,14,Interchromosomal,Yes,No,InFrame,CT-GC,NonCanonicalPattern,31358246,1,4,M,M,275612877,275613403,526,16439792,16449313,9521,1,No,1,6
27570127,152441262,0.53884,+,-,23,Interchromosomal,No,No,InFrame,CC-TT,NonCanonicalPattern,42684314,1,1,M,M,27569960,27574474,4514,152437354,152441329,3975,3,Yes,3,2
27570128,152441261,0.728677,+,-,21,Interchromosomal,No,No,InFrame,CC-TC,NonCanonicalPattern,28819355,1,1,M,M,27569960,27574474,4514,152437354,152441329,3975,3,Yes,3,2
27574092,152437736,0.222685,+,-,6,Interchromosomal,No,No,InFrame,GC-AG,CanonicalPattern,26943871,4,3,M,M,27569960,27574474,4514,152437354,152441329,3975,3,Yes,3,2
275817858,10571088,0.502215,-,-,14,Interchromosomal,Yes,No,InFrame,AG-GC,NonCanonicalPattern,27876514,7,7,M,M,275817551,275821455,3904,10570734,10575482,4748,6,Yes,7,7
275817859,10571089,0.355005,-,-,11,Interchromosomal,Yes,No,InFrame,CA-TG,NonCanonicalPattern,30985464,7,7,M,M,275817551,275821455,3904,10570734,10575482,4748,6,Yes,7,7
275817860,10571090,1.76538,-,-,35,Interchromosomal,Yes,No,InFrame,GC-CT,NonCanonicalPattern,19825786,7,7,M,M,275817551,275821455,3904,10570734,10575482,4748,6,Yes,7,7
275817861,10571091,0.245537,-,-,7,Interchromosomal,Yes,No,InFrame,TG-TC,NonCanonicalPattern,28508915,7,7,M,M,275817551,275821455,3904,10570734,10575482,4748,6,Yes,7,7
275817862,10571092,0.321858,-,-,34,Interchromosomal,Yes,No,InFrame,CT-GT,NonCanonicalPattern,105636610,7,7,M,M,275817551,275821455,3904,10570734,10575482,4748,6,Yes,7,7
275817863,10571093,1.11813,-,-,39,Interchromosomal,Yes,No,InFrame,TC-CG,NonCanonicalPattern,34879640,7,7,M,M,275817551,275821455,3904,10570734,10575482,4748,6,Yes,7,7
27583138,5296420,1.65774,-,+,8,Interchromosomal,No,No,InFrame,CC-TT,NonCanonicalPattern,4825859,11,2,M,M,27580998,27592477,11479,5295774,5296552,778,1,No,11,2
276006674,259223896,0.152396,+,+,4,Intrachromosomal,Yes,No,InFrame,CT-GC,NonCanonicalPattern,26247397,1,1,M,M,276006628,276019136,12508,259223818,259232407,8589,1,No,7,5
276007155,246705829,0.1089,+,-,3,Interchromosomal,No,No,NF,GT-AG,CanonicalPattern,27691078,2,4,E,E,276006628,276019136,12508,246705047,246725508,20461,1,No,7,7
276432810,23900686,0.108327,+,-,5,Interchromosomal,No,No,InFrame,AG-CT,NonCanonicalPattern,46156476,1,1,M,M,276432574,276462563,29989,23900061,23900780,719,1,No,60,1
276492723,108410066,0.547908,-,-,15,Interchromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,27376837,2,7,M,M,276492576,276494822,2246,108409952,108419214,9262,1,No,1,9
276784395,194921914,0.1149,-,+,41,Interchromosomal,No,No,NF,GT-AG,CanonicalPattern,105636610,3,NF,M,O,276783460,276785043,1583,194921921,194925372,3451,3,Yes,6,5
276784395,194922856,0.4978,-,+,61,Interchromosomal,No,No,NF,GT-AG,CanonicalPattern,105636610,3,2,M,S,276783460,276785043,1583,194921921,194925372,3451,3,Yes,6,5
276784395,194923524,0.1849,-,+,28,Interchromosomal,No,No,NF,GT-AG,CanonicalPattern,105636610,3,3,M,S,276783460,276785043,1583,194921921,194925372,3451,3,Yes,6,5
276926892,150703011,0.21381,-,-,4,Interchromosomal,Yes,No,InFrame,AT-AC,CanonicalPattern,18708204,9,6,M,M,276925795,276931219,5424,150702645,150704702,2057,1,No,10,6
276953909,124655282,0.1256,-,+,5,Interchromosomal,No,No,NF,GT-AG,CanonicalPattern,34477939,4,1,S,M,276952961,276954678,1717,124655127,124659238,4111,1,No,7,3
2770126,148134884,1.13529,+,-,7,Interchromosomal,No,No,InFrame,CT-AC,NonCanonicalPattern,6165829,9,2,M,M,2765072,2771704,6632,148134643,148135795,1152,1,No,13,2
277093094,270372607,0.210584,-,+,7,Intrachromosomal,No,No,InFrame,CG-CA,NonCanonicalPattern,33240814,1,1,M,M,277091886,277093191,1305,270372534,270373456,922,1,No,1,2
277470739,85502005,0.176912,-,-,4,Interchromosomal,Yes,No,InFrame,CA-AA,NonCanonicalPattern,22610111,5,1,M,M,277470297,277472857,2560,85498616,85502010,3394,2,Yes,4,3
277470741,85502007,0.490809,-,-,8,Interchromosomal,Yes,No,InFrame,AA-AA,NonCanonicalPattern,16299632,5,1,M,M,277470297,277472857,2560,85498616,85502010,3394,2,Yes,4,3
277611041,171052661,0.179239,+,-,4,Interchromosomal,No,No,FrameShift,GA-CG,NonCanonicalPattern,22316554,1,7,M,M,277607567,277615097,7530,171052348,171054966,2618,1,No,5,7
277611223,153169863,1.1775,+,+,4,Interchromosomal,Yes,No,InFrame,CA-TC,NonCanonicalPattern,3397035,1,1,M,M,277607567,277615097,7530,153169382,153179147,9765,2,Yes,5,23
277614126,17825501,0.160447,+,+,5,Intrachromosomal,Yes,No,FrameShift,GC-GG,NonCanonicalPattern,31162987,4,1,M,M,277607567,277615097,7530,17824654,17825755,1101,1,No,5,1
277614557,10000313,0.18612,+,-,4,Interchromosomal,No,No,FrameShift,AT-GC,NonCanonicalPattern,21491511,5,4,M,M,277607567,277615097,7530,9999369,10002552,3183,1,No,5,5
277614855,135121958,0.0944625,+,-,5,Interchromosomal,No,No,InFrame,CG-GC,NonCanonicalPattern,52931044,5,1,M,M,277607567,277615097,7530,135121193,135123762,2569,1,No,5,1
277615082,153169863,2.58193,+,+,9,Interchromosomal,Yes,No,InFrame,TT-TC,NonCanonicalPattern,3485765,5,1,M,M,277607567,277615097,7530,153169382,153179147,9765,2,Yes,5,23
277615097,202580486,0.929519,+,-,7,Intrachromosomal,No,No,InFrame,TG-AA,NonCanonicalPattern,7530777,5,6,E,M,277607567,277615097,7530,202580318,202584172,3854,1,No,5,8
277630102,153169863,0.467857,+,+,4,Interchromosomal,Yes,No,InFrame,CG-TC,NonCanonicalPattern,8549613,10,1,M,M,277620789,277630107,9318,153169382,153179147,9765,1,No,12,23
277813850,166030821,0.230887,-,+,7,Interchromosomal,No,No,InFrame,GG-GC,NonCanonicalPattern,30317842,2,1,M,M,277813597,277815366,1769,166030515,166031445,930,1,No,3,1
277813950,6260372,0.223729,-,+,7,Interchromosomal,No,No,InFrame,CT-AC,NonCanonicalPattern,31287903,2,21,M,M,277813597,277815366,1769,6254589,6260808,6219,1,No,3,20
27805745,149340748,0.1634,+,+,4,Interchromosomal,Yes,No,NF,GT-AG,CanonicalPattern,24634331,2,2,E,S,27805011,27812500,7489,149338212,149349010,10798,1,No,7,2
278133610,91334082,0.313445,-,-,7,Interchromosomal,Yes,No,InFrame,GC-AG,CanonicalPattern,22332479,1,2,S,M,278112198,278134198,22000,91331965,91335037,3072,1,No,5,4
278506305,241834669,0.195842,-,-,4,Interchromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,20424661,12,2,M,M,278505983,278523053,17070,241832549,241836640,4091,1,No,13,8
278571571,64869404,0.678563,+,+,7,Intrachromosomal,Yes,No,InFrame,CC-CC,NonCanonicalPattern,10315913,1,1,M,M,278570933,278578829,7896,64869048,64878976,9928,1,No,5,5
278755319,25584164,0.302636,-,+,6,Interchromosomal,No,Yes,InFrame,CA-CA,NonCanonicalPattern,19825786,4,1,M,M,278755072,278757518,2446,25584025,25584963,938,1,No,4,1
278757421,225310615,1.26122,-,-,6,Interchromosomal,Yes,No,InFrame,CT-AC,NonCanonicalPattern,4757301,1,9,M,M,278755072,278757518,2446,225310434,225313316,2882,1,No,4,9
278793752,11295455,0.149,-,+,7,Interchromosomal,No,No,NF,GT-AG,CanonicalPattern,23587600,3,3,S,S,278790984,278794621,3637,11293988,11299187,5199,1,No,5,7
278900615,9217856,0.388304,+,-,8,Interchromosomal,No,Yes,InFrame,GC-GA,NonCanonicalPattern,20602406,NF,1,O,M,208351540,208356128,4588,9215762,9227654,11892,2,Yes,5,4
278902738,9215897,0.133733,+,-,4,Interchromosomal,No,Yes,InFrame,GT-CC,NonCanonicalPattern,29910297,NF,3,O,M,208351540,208356128,4588,9215762,9227654,11892,2,Yes,5,4
27921909,19578798,0.107209,-,-,5,Intrachromosomal,Yes,No,InFrame,GT-AT,NonCanonicalPattern,46637681,11,1,M,M,27921803,27924732,2929,19575922,19578862,2940,1,No,3,9
279353522,175297701,0.116016,+,+,4,Interchromosomal,Yes,No,InFrame,GC-CC,NonCanonicalPattern,34477939,1,1,M,M,279353386,279356484,3098,175297503,175298614,1111,1,No,2,1
279402186,17458174,0.130717,+,+,4,Interchromosomal,Yes,No,InFrame,CG-GC,NonCanonicalPattern,30600345,1,1,M,M,279402052,279412739,10687,17457976,17459123,1147,1,No,17,1
279498557,277196783,0.529618,-,+,15,Intrachromosomal,No,No,InFrame,GC-AG,CanonicalPattern,28322311,1,1,M,M,279495255,279498794,3539,277196537,277196880,343,1,No,9,1
279498562,175291792,0.11547,-,-,4,Intrachromosomal,Yes,Yes,InFrame,GC-CC,NonCanonicalPattern,34640958,1,1,M,M,279495255,279498794,3539,175286669,175292085,5416,1,No,9,6
279498566,136652425,0.170254,-,+,4,Interchromosomal,No,No,InFrame,GT-AG,CanonicalPattern,23494337,1,1,M,M,279495255,279498794,3539,136652022,136656429,4407,1,No,9,9
279650810,248068146,0.180501,-,+,6,Intrachromosomal,No,No,InFrame,GT-AG,CanonicalPattern,33240814,5,1,M,M,279650786,279661113,10327,248068099,248071511,3412,1,No,4,2
279867654,153169864,0.120334,-,+,4,Interchromosomal,No,No,InFrame,TG-CA,NonCanonicalPattern,33240814,1,1,M,M,279867644,279868598,954,153169382,153179147,9765,2,Yes,1,23
279867675,153169865,0.65888,-,+,6,Interchromosomal,No,No,InFrame,CG-AA,NonCanonicalPattern,9106367,1,1,M,M,279867644,279868598,954,153169382,153179147,9765,2,Yes,1,23
27986858,135655364,0.1165,-,+,6,Interchromosomal,No,No,NF,GT-AG,CanonicalPattern,32231454,4,NF,S,O,27978753,27987790,9037,135653903,135657778,3875,2,Yes,21,9
27986858,135655395,0.15,-,+,3,Interchromosomal,No,No,NF,GT-AG,CanonicalPattern,20074138,4,3,S,S,27978753,27987790,9037,135653903,135657778,3875,2,Yes,21,9
279950582,9024240,0.192041,-,+,4,Interchromosomal,No,Yes,InFrame,GT-AT,NonCanonicalPattern,20828840,9,8,M,M,279949704,279954819,5115,9019243,9024872,5629,1,No,10,9
280057206,160751815,0.503619,+,-,4,Interchromosomal,No,No,InFrame,AG-TC,NonCanonicalPattern,7942507,2,5,M,M,280056473,280057228,755,160748564,160754101,5537,2,Yes,2,5
280057207,160751814,0.120334,+,-,4,Interchromosomal,No,No,InFrame,GC-CT,NonCanonicalPattern,33240814,2,5,M,M,280056473,280057228,755,160748564,160754101,5537,2,Yes,2,5
2800835,60116662,0.199469,+,+,10,Intrachromosomal,Yes,No,InFrame,CT-CA,NonCanonicalPattern,50133066,1,1,M,M,2800774,2803236,2462,60116547,60121289,4742,2,Yes,5,9
2800837,60116662,0.458779,+,+,23,Intrachromosomal,Yes,No,InFrame,TC-CA,NonCanonicalPattern,50133066,1,1,M,M,2800774,2803236,2462,60116547,60121289,4742,2,Yes,5,9
280174477,213434162,1.31374,-,+,5,Interchromosomal,No,No,InFrame,CC-GT,NonCanonicalPattern,3805931,8,1,M,M,280174072,280177433,3361,213433584,213434277,693,1,No,9,1
280388248,8849724,0.883273,+,+,36,Interchromosomal,Yes,No,InFrame,GT-TC,NonCanonicalPattern,40757514,1,2,M,M,280387661,280389290,1629,8849293,8850665,1372,1,No,2,2
280388256,140342160,0.294424,+,-,12,Interchromosomal,No,No,InFrame,GC-GG,NonCanonicalPattern,40757514,1,2,M,M,280387661,280389290,1629,140341852,140344052,2200,1,No,2,2
280473773,153169864,0.439253,-,+,4,Interchromosomal,No,No,InFrame,TA-CA,NonCanonicalPattern,9106367,6,1,M,M,280473622,280478439,4817,153169382,153179147,9765,1,No,6,23
280506326,12486270,0.164055,+,+,4,Interchromosomal,Yes,No,InFrame,GA-CA,NonCanonicalPattern,24382024,16,2,M,M,280500284,280506503,6219,12484530,12487328,2798,1,No,16,2
280508393,44963211,1.96636,-,-,7,Interchromosomal,Yes,No,InFrame,GT-TG,NonCanonicalPattern,3559874,2,3,M,M,280506355,280509902,3547,44962759,44965652,2893,1,No,2,2
280590394,42888818,0.119329,-,+,4,Interchromosomal,No,No,InFrame,CA-CC,NonCanonicalPattern,33520888,9,1,M,M,280590357,280594023,3666,42888743,42893100,4357,1,No,7,6
280590395,153169863,1.6706,-,+,56,Interchromosomal,No,No,InFrame,CC-TC,NonCanonicalPattern,33520888,9,1,M,M,280590357,280594023,3666,153169382,153179147,9765,3,Yes,7,23
280590395,153169864,1.6706,-,+,56,Interchromosomal,No,No,InFrame,CC-CA,NonCanonicalPattern,33520888,9,1,M,M,280590357,280594023,3666,153169382,153179147,9765,3,Yes,7,23
280590395,153169865,1.55058,-,+,11,Interchromosomal,No,No,InFrame,CC-AA,NonCanonicalPattern,7094107,9,1,M,M,280590357,280594023,3666,153169382,153179147,9765,3,Yes,7,23
280590395,213269509,1.92534,-,-,64,Interchromosomal,Yes,No,InFrame,CC-AA,NonCanonicalPattern,33240814,9,1,M,M,280590357,280594023,3666,213267448,213269639,2191,1,No,7,2
280590400,222740494,0.814819,-,+,6,Interchromosomal,No,No,InFrame,GT-GG,NonCanonicalPattern,7363603,9,1,M,M,280590357,280594023,3666,222739726,222765409,25683,1,No,7,14
280590528,2280157,0.549066,-,-,5,Intrachromosomal,Yes,No,InFrame,CC-CA,NonCanonicalPattern,9106367,9,1,M,M,280590357,280594023,3666,2275575,2280181,4606,1,No,7,11
280590533,20765576,0.353353,-,-,4,Interchromosomal,Yes,No,InFrame,AA-AT,NonCanonicalPattern,11320133,9,2,M,M,280590357,280594023,3666,20765539,20770665,5126,1,No,7,3
280897625,5295841,0.0737562,+,+,4,Interchromosomal,Yes,No,InFrame,TC-CT,NonCanonicalPattern,54232708,16,1,M,M,280892773,280898394,5621,5295774,5296552,778,1,No,16,2
280897795,282642142,0.865472,+,+,5,Intrachromosomal,Yes,No,InFrame,AT-AC,CanonicalPattern,5777192,16,12,M,M,280892773,280898394,5621,282631161,282642348,11187,1,No,16,12
280897798,160342088,0.123472,+,-,4,Interchromosomal,No,No,InFrame,GC-AC,NonCanonicalPattern,32396078,16,1,M,M,280892773,280898394,5621,160339217,160342158,2941,1,No,16,2
281044789,7706029,1.87551,+,-,51,Interchromosomal,No,No,InFrame,GC-TG,NonCanonicalPattern,27192577,1,1,M,M,281043401,281048088,4687,7703168,7706423,3255,1,No,5,7
281045707,110334623,0.224519,+,-,6,Interchromosomal,No,No,InFrame,CT-AC,NonCanonicalPattern,26723737,4,1,M,M,281043401,281048088,4687,110332173,110334747,2574,1,No,5,5
281052572,107818117,0.829948,+,-,5,Interchromosomal,No,No,InFrame,GT-AT,NonCanonicalPattern,6024476,1,2,M,M,281051989,281053039,1050,107817819,107819699,1880,1,No,1,2
2810631,156600330,0.164919,+,+,5,Interchromosomal,Yes,No,InFrame,CC-CG,NonCanonicalPattern,30317842,1,1,M,M,2810082,2817677,7595,156600315,156607657,7342,1,No,15,8
2810776,2766310,0.851386,+,+,19,Intrachromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,22316554,1,2,E,S,2810082,2817677,7595,2765072,2771704,6632,1,No,15,13
281117613,222054343,1.05099,-,+,4,Interchromosomal,No,No,InFrame,AT-GA,NonCanonicalPattern,3805931,11,10,M,M,281117566,281121755,4189,222050205,222054393,4188,1,No,11,10
281124700,9922936,0.169581,-,+,4,Interchromosomal,No,No,InFrame,GT-AT,NonCanonicalPattern,23587600,5,3,M,M,281124655,281126442,1787,9921136,9923001,1865,1,No,5,3
281156081,8457380,0.119419,-,+,6,Interchromosomal,No,No,InFrame,AG-GG,NonCanonicalPattern,50243357,2,2,M,M,281155473,281157263,1790,8454650,8457959,3309,1,No,2,2
281519133,81914008,0.0662649,+,+,7,Interchromosomal,Yes,No,InFrame,CT-GC,NonCanonicalPattern,105636610,2,1,M,M,281517779,281521970,4191,81912322,81916436,4114,1,No,4,5
28156543,1214548,0.6042,+,+,28,Interchromosomal,Yes,No,NF,GT-AG,CanonicalPattern,46341164,12,6,M,S,28145452,28157967,12515,1212010,1215676,3666,1,No,13,7
28157411,153169863,1.06231,+,+,8,Interchromosomal,Yes,No,InFrame,CC-TC,NonCanonicalPattern,7530777,14,1,M,M,28145452,28157967,12515,153169382,153179147,9765,1,No,13,23
281581994,8335148,0.171851,-,+,4,Interchromosomal,No,No,InFrame,CG-GC,NonCanonicalPattern,23275965,7,7,M,M,281581716,281587098,5382,8327639,8335818,8179,2,Yes,7,7
281581995,8335147,0.197903,-,+,6,Interchromosomal,No,No,InFrame,CC-CG,NonCanonicalPattern,30317842,7,7,M,M,281581716,281587098,5382,8327639,8335818,8179,2,Yes,7,7
281618619,153568390,0.489529,-,-,5,Interchromosomal,Yes,No,InFrame,GC-AA,NonCanonicalPattern,10213897,11,1,M,M,281618478,281625099,6621,153560941,153569208,8267,1,No,10,14
281660922,85116564,1.90421,+,+,21,Interchromosomal,Yes,No,InFrame,GG-TG,NonCanonicalPattern,11028196,1,2,M,M,281660198,281663907,3709,85115570,85116663,1093,1,No,2,2
281664569,153169862,1.76625,-,+,6,Interchromosomal,No,No,InFrame,TA-TT,NonCanonicalPattern,3397035,5,1,M,M,281664340,281667336,2996,153169382,153179147,9765,1,No,5,23
281717819,12918595,0.1131,+,+,3,Intrachromosomal,Yes,Yes,NF,GT-AG,CanonicalPattern,26700931,2,2,E,S,281717451,281719904,2453,12918242,12919138,896,1,No,2,2
281727549,8175950,0.326006,-,+,8,Interchromosomal,No,Yes,InFrame,AG-CG,NonCanonicalPattern,24539441,1,1,M,M,281723855,281727680,3825,8175723,8179594,3871,1,No,5,5
2818251,160751812,0.119329,-,-,4,Interchromosomal,Yes,No,InFrame,CT-GC,NonCanonicalPattern,33520888,6,5,M,M,2817998,2820996,2998,160748564,160754101,5537,1,No,6,5
281859952,3787792,0.600654,-,+,5,Interchromosomal,No,No,InFrame,GT-CT,NonCanonicalPattern,8324253,4,5,M,M,281859891,281863600,3709,3781684,3787877,6193,1,No,4,5
281885054,79618426,0.0737562,-,-,4,Interchromosomal,Yes,No,InFrame,AT-TA,NonCanonicalPattern,54232708,19,1,M,M,281884878,281905465,20587,79617774,79619257,1483,1,No,19,1
282111940,171418222,0.490809,+,-,8,Interchromosomal,No,No,InFrame,CA-AT,NonCanonicalPattern,16299632,1,2,M,M,282110033,282112544,2511,171417894,171420477,2583,1,No,1,3
282273347,153169864,1.1775,-,+,4,Interchromosomal,No,No,InFrame,CC-CA,NonCanonicalPattern,3397035,2,1,M,M,282273132,282275383,2251,153169382,153179147,9765,1,No,2,23
282297623,8093725,0.215215,+,-,5,Interchromosomal,No,No,InFrame,CT-AG,NonCanonicalPattern,23232598,5,6,M,M,282293709,282297890,4181,8093563,8095990,2427,2,Yes,6,6
282297626,8093722,0.288067,+,-,6,Interchromosomal,No,No,InFrame,CC-TC,NonCanonicalPattern,20828488,5,6,M,M,282293709,282297890,4181,8093563,8095990,2427,2,Yes,6,6
28235428,19470002,1.44157,-,-,12,Interchromosomal,Yes,Yes,InFrame,GA-TA,NonCanonicalPattern,8324253,3,1,M,M,28235001,28238254,3253,19469860,19471775,1915,1,No,1,1
28235429,219126485,0.307095,-,+,9,Intrachromosomal,No,No,InFrame,AG-TT,NonCanonicalPattern,29306860,3,3,M,M,28235001,28238254,3253,219119840,219126675,6835,1,No,1,3
282431563,229478472,0.589561,-,-,5,Interchromosomal,Yes,No,InFrame,AT-GA,NonCanonicalPattern,8480892,6,14,M,M,282431486,282437588,6102,229477867,229485244,7377,1,No,8,15
282431570,38328452,0.170324,-,+,4,Interchromosomal,No,No,InFrame,AT-AC,CanonicalPattern,23484626,6,13,M,M,282431486,282437588,6102,38297012,38328671,31659,1,No,8,13
282541975,214294740,0.419374,-,+,11,Interchromosomal,No,No,InFrame,CG-GG,NonCanonicalPattern,26229576,1,1,M,M,282541392,282542374,982,214294469,214295008,539,1,No,2,1
282861933,7724193,0.291534,+,-,9,Interchromosomal,No,Yes,InFrame,AG-TT,NonCanonicalPattern,30871189,5,4,M,M,282857851,282862222,4371,7723946,7728552,4606,1,No,4,4
282962593,296860506,0.402469,+,+,9,Intrachromosomal,Yes,No,InFrame,GG-AG,NonCanonicalPattern,22361989,6,1,M,M,282958977,282964734,5757,296860423,296861511,1088,1,No,10,1
282963734,229779616,0.168504,+,+,5,Intrachromosomal,Yes,No,InFrame,GC-TT,NonCanonicalPattern,29672865,9,1,M,M,282958977,282964734,5757,229779496,229785147,5651,1,No,10,11
282964562,153169864,1.4888,+,+,6,Interchromosomal,Yes,No,InFrame,AC-CA,NonCanonicalPattern,4030090,10,1,M,M,282958977,282964734,5757,153169382,153179147,9765,2,Yes,10,23
282964563,153169863,0.300835,+,+,10,Interchromosomal,Yes,No,InFrame,CG-TC,NonCanonicalPattern,33240814,10,1,M,M,282958977,282964734,5757,153169382,153179147,9765,2,Yes,10,23
282964564,18031686,0.269119,+,+,8,Interchromosomal,Yes,No,InFrame,GC-TT,NonCanonicalPattern,29726657,10,3,M,M,282958977,282964734,5757,18019993,18031802,11809,1,No,10,3
283011663,150390981,0.228756,-,+,7,Interchromosomal,No,Yes,InFrame,GT-AG,CanonicalPattern,30600345,5,3,S,S,282984284,283017019,32735,150389540,150392511,2971,1,No,16,6
283017219,177012140,0.1299,+,-,4,Intrachromosomal,No,No,NF,GT-AG,CanonicalPattern,30782216,2,4,E,E,283015841,283018357,2516,177011864,177017586,5722,1,No,3,4
283082239,97545748,0.540104,-,+,6,Interchromosomal,No,No,InFrame,GT-AG,CanonicalPattern,11108973,3,20,M,M,283082078,283085353,3275,97534335,97545864,11529,1,No,3,20
283082485,275447728,0.127845,-,-,4,Intrachromosomal,Yes,No,InFrame,TT-CC,NonCanonicalPattern,31287903,3,1,M,M,283082078,283085353,3275,275447560,275448208,648,2,Yes,3,1
283082486,275447729,0.374199,-,-,10,Intrachromosomal,Yes,No,InFrame,CT-CC,NonCanonicalPattern,26723737,3,1,M,M,283082078,283085353,3275,275447560,275448208,648,2,Yes,3,1
