LeftBreakpoint,RightBreakpoint,FFPM,LeftStrand,RightStrand,Total_Count_(SC+RC),Chromosome_Feature,Same_Strand,Reciprocal_Fusion,Splice_Pattern,Splice_Site,Splice_Pattern_Class,Total_Mapped_Reads,Left_Exon,Right_Exon,5_loc,3_loc,5_gene_start,5_gene_end,5_gene_length,3_gene_start,3_gene_end,3_gene_length,alternate_junction_count,alternative_junction,exon_count5,exon_count3
8787081,1200119,1.85,+,+,2.0,Interchromosomal,Yes,No,InFrame,AA-TG,NonCanonicalPattern,1079659,4,5,M,M,8785960,8789570,3610,1197956,1201579,3623,1,No,12,8
8810747,26273211,0.507,-,-,2.0,Interchromosomal,Yes,No,InFrame,TT-AT,NonCanonicalPattern,3944773,12,11,M,M,8810644,8813696,3052,26273034,26278112,5078,1,No,12,14
8864834,20531539,0.0822,+,-,2.0,Interchromosomal,No,No,InFrame,TA-TC,NonCanonicalPattern,24344702,23,1,M,M,8858962,8864865,5903,20530417,20532151,1734,1,No,23,3
8864834,20531539,0.5029,+,-,2.0,Interchromosomal,No,No,InFrame,TA-TC,NonCanonicalPattern,3977093,23,1,M,M,8858962,8864865,5903,20530417,20532151,1734,1,No,23,3
9000652,10600303,0.5052,-,+,2.0,Interchromosomal,No,No,InFrame,CT-CC,NonCanonicalPattern,3958550,5,1,M,M,9000450,9001837,1387,10600216,10600423,207,1,No,5,1
9110146,24964706,0.2534,+,+,2.0,Interchromosomal,Yes,No,InFrame,CA-AA,NonCanonicalPattern,7892660,10,1,M,M,9107546,9110275,2729,24964646,24968607,3961,2,Yes,10,8
9110146,24964706,0.5677,+,+,2.0,Interchromosomal,Yes,No,InFrame,CA-AA,NonCanonicalPattern,3523091,10,1,M,M,9107546,9110275,2729,24964646,24968607,3961,2,Yes,10,8
9110147,24964707,0.5628,+,+,2.0,Interchromosomal,Yes,No,InFrame,AA-AA,NonCanonicalPattern,3553660,10,1,M,M,9107546,9110275,2729,24964646,24968607,3961,2,Yes,10,8
9128573,18163951,0.2025,-,-,2.0,Interchromosomal,Yes,No,InFrame,GA-AA,NonCanonicalPattern,9875731,6,7,M,M,9128122,9130619,2497,18163496,18166008,2512,1,No,7,7
9128835,2504442,0.5064,-,-,2.0,Interchromosomal,Yes,No,FrameShift,TT-TG,NonCanonicalPattern,3949447,5,8,M,M,9128122,9130619,2497,2501704,2511084,9380,1,No,7,16
9154533,7286957,0.5085,+,+,2.0,Interchromosomal,Yes,No,FrameShift,CG-CA,NonCanonicalPattern,3933266,4,2,M,M,9151940,9156906,4966,7285042,7289943,4901,1,No,4,4
9265288,6248851,0.2912,-,+,4.0,Interchromosomal,No,No,InFrame,CT-AG,NonCanonicalPattern,13734761,2,1,M,M,9265084,9266557,1473,6248619,6254080,5461,1,No,3,13
9265288,6248851,0.5052,-,+,2.0,Interchromosomal,No,No,InFrame,CT-AG,NonCanonicalPattern,3958772,2,1,M,M,9265084,9266557,1473,6248619,6254080,5461,1,No,3,13
9265288,6248851,0.5055,-,+,2.0,Interchromosomal,No,No,InFrame,CT-AG,NonCanonicalPattern,3956719,2,1,M,M,9265084,9266557,1473,6248619,6254080,5461,1,No,3,13
9265288,6248851,0.5056,-,+,2.0,Interchromosomal,No,No,InFrame,CT-AG,NonCanonicalPattern,3955949,2,1,M,M,9265084,9266557,1473,6248619,6254080,5461,1,No,3,13
9265288,6248851,0.5057,-,+,2.0,Interchromosomal,No,No,InFrame,CT-AG,NonCanonicalPattern,3955198,2,1,M,M,9265084,9266557,1473,6248619,6254080,5461,1,No,3,13
9265288,6248851,0.5,-,+,2.0,Interchromosomal,No,No,InFrame,CT-AG,NonCanonicalPattern,3998278,2,1,M,M,9265084,9266557,1473,6248619,6254080,5461,1,No,3,13
9265288,6248851,0.5682,-,+,2.0,Interchromosomal,No,No,InFrame,CT-AG,NonCanonicalPattern,3520094,2,1,M,M,9265084,9266557,1473,6248619,6254080,5461,1,No,3,13
9265288,6248851,0.5688,-,+,3.0,Interchromosomal,No,No,InFrame,CT-AG,NonCanonicalPattern,5274131,2,1,M,M,9265084,9266557,1473,6248619,6254080,5461,1,No,3,13
9265288,6248851,0.6911,-,+,3.0,Interchromosomal,No,No,InFrame,CT-AG,NonCanonicalPattern,4340969,2,1,M,M,9265084,9266557,1473,6248619,6254080,5461,1,No,3,13
9265288,6248851,0.69,-,+,2.0,Interchromosomal,No,No,InFrame,CT-AG,NonCanonicalPattern,2903884,2,1,M,M,9265084,9266557,1473,6248619,6254080,5461,1,No,3,13
9265288,6248851,0.7578,-,+,3.0,Interchromosomal,No,No,InFrame,CT-AG,NonCanonicalPattern,3959052,2,1,M,M,9265084,9266557,1473,6248619,6254080,5461,1,No,3,13
9265288,6248851,0.7614,-,+,3.0,Interchromosomal,No,No,InFrame,CT-AG,NonCanonicalPattern,3940183,2,1,M,M,9265084,9266557,1473,6248619,6254080,5461,1,No,3,13
9265288,6248851,1.0164,-,+,4.0,Interchromosomal,No,No,InFrame,CT-AG,NonCanonicalPattern,3935458,2,1,M,M,9265084,9266557,1473,6248619,6254080,5461,1,No,3,13
9265288,6248851,1.041,-,+,4.0,Interchromosomal,No,No,InFrame,CT-AG,NonCanonicalPattern,3842578,2,1,M,M,9265084,9266557,1473,6248619,6254080,5461,1,No,3,13
9265288,6248851,1.5138,-,+,6.0,Interchromosomal,No,No,InFrame,CT-AG,NonCanonicalPattern,3963623,2,1,M,M,9265084,9266557,1473,6248619,6254080,5461,1,No,3,13
9265598,9357096,0.3042,-,-,2.0,Interchromosomal,Yes,No,InFrame,TT-AA,NonCanonicalPattern,6574442,2,1,M,M,9265084,9266557,1473,9355953,9357449,1496,1,No,3,2
9265689,16227056,0.3798,-,+,2.0,Interchromosomal,No,No,InFrame,GT-AG,CanonicalPattern,5266397,2,5,M,M,9265084,9266557,1473,16225326,16227757,2431,2,Yes,3,6
9265689,16227056,0.6295,-,+,2.0,Interchromosomal,No,No,InFrame,GT-AG,CanonicalPattern,3176999,2,5,M,M,9265084,9266557,1473,16225326,16227757,2431,2,Yes,3,6
9265689,16227056,2.0192,-,+,8.0,Interchromosomal,No,No,InFrame,GT-AG,CanonicalPattern,3962011,2,5,M,M,9265084,9266557,1473,16225326,16227757,2431,2,Yes,3,6
9265692,16165516,2.0528,-,-,8.0,Intrachromosomal,Yes,No,InFrame,GC-AG,CanonicalPattern,3897116,2,1,M,M,9265084,9266557,1473,16161455,16165876,4421,1,No,3,11
9265692,16227053,1.0159,-,+,4.0,Interchromosomal,No,No,InFrame,GC-AG,CanonicalPattern,3937468,2,5,M,M,9265084,9266557,1473,16225326,16227757,2431,2,Yes,3,6
9353105,27265082,0.5053,+,-,2.0,Interchromosomal,No,No,InFrame,TC-TT,NonCanonicalPattern,3957827,10,1,M,M,9350543,9353231,2688,27264602,27265806,1204,1,No,11,1
9353105,27265082,3.01,+,-,4.0,Interchromosomal,No,No,InFrame,TC-TT,NonCanonicalPattern,1327308,10,1,M,M,9350543,9353231,2688,27264602,27265806,1204,1,No,11,1
9527636,15673455,0.2142,-,-,2.0,Intrachromosomal,Yes,No,InFrame,TC-AA,NonCanonicalPattern,9335813,1,1,M,M,9525988,9527845,1857,15673410,15675920,2510,1,No,3,1
9527636,15673455,0.75,-,-,3.0,Intrachromosomal,Yes,No,InFrame,TC-AA,NonCanonicalPattern,3999191,1,1,M,M,9525988,9527845,1857,15673410,15675920,2510,1,No,3,1
9631017,7647119,0.12,+,+,4.0,Intrachromosomal,Yes,No,InFrame,TG-AG,NonCanonicalPattern,33904961,8,4,M,M,9627342,9631283,3941,7646372,7650387,4015,1,No,10,14
9631022,11814222,0.1326,+,-,5.0,Interchromosomal,No,No,InFrame,AA-TG,NonCanonicalPattern,37695122,8,1,M,M,9627342,9631283,3941,11813313,11815164,1851,1,No,10,3
9782169,9748969,0.6643,+,+,6.0,Intrachromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,9032378,10,1,E,M,9778759,9783310,4551,9748771,9749542,771,1,No,14,1
9829462,6160252,0.3366,-,+,2.0,Interchromosomal,No,No,InFrame,TT-AA,NonCanonicalPattern,5941528,3,1,M,M,9829450,9830434,984,6160097,6163171,3074,1,No,3,8
9829462,6160252,0.5077,-,+,2.0,Interchromosomal,No,No,InFrame,TT-AA,NonCanonicalPattern,3939205,3,1,M,M,9829450,9830434,984,6160097,6163171,3074,1,No,3,8
9829462,6160252,0.5186,-,+,2.0,Interchromosomal,No,No,InFrame,TT-AA,NonCanonicalPattern,3856638,3,1,M,M,9829450,9830434,984,6160097,6163171,3074,1,No,3,8
9829462,6160252,0.65,-,+,2.0,Interchromosomal,No,No,InFrame,TT-AA,NonCanonicalPattern,3089041,3,1,M,M,9829450,9830434,984,6160097,6163171,3074,1,No,3,8
9905461,8152800,0.5073,-,+,2.0,Interchromosomal,No,Yes,InFrame,AG-AG,NonCanonicalPattern,3942764,1,1,M,M,9904506,9906032,1526,8152038,8154149,2111,1,No,1,3
9905461,8152800,1.0108,-,+,4.0,Interchromosomal,No,Yes,InFrame,AG-AG,NonCanonicalPattern,3957394,1,1,M,M,9904506,9906032,1526,8152038,8154149,2111,1,No,1,3
9925064,8269063,0.3797,+,-,2.0,Interchromosomal,No,No,InFrame,AA-AA,NonCanonicalPattern,5267056,1,13,M,M,9924886,9926372,1486,8268385,8272021,3636,1,No,3,14
10206353,16902632,1.728,+,+,3.0,Interchromosomal,Yes,No,InFrame,GG-AT,NonCanonicalPattern,1736061,2,1,M,M,10204802,10206522,1720,16902475,16905294,2819,2,Yes,4,5
10206355,16902634,1.5064,+,+,6.0,Interchromosomal,Yes,No,InFrame,AG-CG,NonCanonicalPattern,3983138,2,1,M,M,10204802,10206522,1720,16902475,16905294,2819,2,Yes,4,5
10217018,8781621,0.5,+,+,2.0,Intrachromosomal,Yes,No,FrameShift,TC-CT,NonCanonicalPattern,3997105,6,9,M,M,10214574,10217739,3165,8779667,8782789,3122,1,No,9,13
10217743,10481432,0.5431,-,-,2.0,Intrachromosomal,Yes,No,InFrame,AG-TT,NonCanonicalPattern,3682638,7,5,M,M,10217641,10219468,1827,10480515,10482797,2282,1,No,7,6
10224614,842620,0.4953,+,-,2.0,Interchromosomal,No,No,InFrame,TT-AA,NonCanonicalPattern,4038346,2,5,M,M,10223857,10225171,1314,842499,845096,2597,1,No,2,5
10230006,21097040,0.4563,+,+,3.0,Interchromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,6574622,3,5,E,S,10229350,10231856,2506,21094743,21098047,3304,1,No,9,7
10230006,21097040,0.5051,+,+,2.0,Interchromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,3959286,3,5,E,S,10229350,10231856,2506,21094743,21098047,3304,1,No,9,7
10230006,21097040,0.5055,+,+,2.0,Interchromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,3956817,3,5,E,S,10229350,10231856,2506,21094743,21098047,3304,1,No,9,7
10230006,21097040,0.5101,+,+,2.0,Interchromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,3920595,3,5,E,S,10229350,10231856,2506,21094743,21098047,3304,1,No,9,7
10230006,21097040,0.5202,+,+,2.0,Interchromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,3844528,3,5,E,S,10229350,10231856,2506,21094743,21098047,3304,1,No,9,7
10230006,21097040,0.5,+,+,2.0,Interchromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,3997690,3,5,E,S,10229350,10231856,2506,21094743,21098047,3304,1,No,9,7
10230006,21097040,0.75,+,+,3.0,Interchromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,3998484,3,5,E,S,10229350,10231856,2506,21094743,21098047,3304,1,No,9,7
10230006,21097040,0.758,+,+,3.0,Interchromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,3957849,3,5,E,S,10229350,10231856,2506,21094743,21098047,3304,1,No,9,7
10230006,21097040,0.7599,+,+,3.0,Interchromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,3948079,3,5,E,S,10229350,10231856,2506,21094743,21098047,3304,1,No,9,7
10230006,21097040,0.7712,+,+,3.0,Interchromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,3890198,3,5,E,S,10229350,10231856,2506,21094743,21098047,3304,1,No,9,7
10230006,21097040,0.859,+,+,3.0,Interchromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,3492636,3,5,E,S,10229350,10231856,2506,21094743,21098047,3304,1,No,9,7
10230006,21097040,1.0143,+,+,3.0,Interchromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,2957705,3,5,E,S,10229350,10231856,2506,21094743,21098047,3304,1,No,9,7
10230006,21097040,1.05,+,+,2.0,Interchromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,1912753,3,5,E,S,10229350,10231856,2506,21094743,21098047,3304,1,No,9,7
10230006,21097040,1.0905,+,+,3.0,Interchromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,2751032,3,5,E,S,10229350,10231856,2506,21094743,21098047,3304,1,No,9,7
10230006,21097040,1.2662,+,+,5.0,Interchromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,3948806,3,5,E,S,10229350,10231856,2506,21094743,21098047,3304,1,No,9,7
10230006,21097040,1.2726,+,+,5.0,Interchromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,3929041,3,5,E,S,10229350,10231856,2506,21094743,21098047,3304,1,No,9,7
10230006,21097040,1.65,+,+,2.0,Interchromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,1212100,3,5,E,S,10229350,10231856,2506,21094743,21098047,3304,1,No,9,7
10230006,21097040,2.0199,+,+,8.0,Interchromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,3960631,3,5,E,S,10229350,10231856,2506,21094743,21098047,3304,1,No,9,7
10230006,21097040,2.0244,+,+,8.0,Interchromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,3951844,3,5,E,S,10229350,10231856,2506,21094743,21098047,3304,1,No,9,7
10230006,21097040,2.5975,+,+,9.0,Interchromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,3464896,3,5,E,S,10229350,10231856,2506,21094743,21098047,3304,1,No,9,7
10383068,6025346,0.5067,+,+,2.0,Interchromosomal,Yes,No,InFrame,GG-AA,NonCanonicalPattern,3947223,14,1,M,M,10379948,10383405,3457,6024795,6026556,1761,1,No,15,3
10478195,6921232,0.9545,-,-,3.0,Intrachromosomal,Yes,No,InFrame,GA-GC,NonCanonicalPattern,3143017,4,4,M,M,10475153,10479454,4301,6920369,6922161,1792,1,No,12,4
10576645,25384133,0.5,-,-,2.0,Interchromosomal,Yes,No,FrameShift,GC-CA,NonCanonicalPattern,3998460,3,2,M,M,10574942,10576938,1996,25383810,25387270,3460,1,No,3,3
10576645,25384133,0.59,-,-,2.0,Interchromosomal,Yes,No,FrameShift,GC-CA,NonCanonicalPattern,3396641,3,2,M,M,10574942,10576938,1996,25383810,25387270,3460,1,No,3,3
10576645,25384133,1.0154,-,-,4.0,Interchromosomal,Yes,No,FrameShift,GC-CA,NonCanonicalPattern,3939456,3,2,M,M,10574942,10576938,1996,25383810,25387270,3460,1,No,3,3
10857082,26374926,0.507,+,-,2.0,Interchromosomal,No,No,InFrame,AA-GC,NonCanonicalPattern,3944773,2,5,M,M,10856271,10857217,946,26369857,26376572,6715,1,No,2,22
10857084,16156833,1.2918,+,+,2.0,Interchromosomal,Yes,No,InFrame,AC-CT,NonCanonicalPattern,1548227,2,7,M,M,10856271,10857217,946,16155278,16157950,2672,2,Yes,2,10
10857085,16156834,0.5056,+,+,3.0,Interchromosomal,Yes,No,InFrame,CT-TC,NonCanonicalPattern,5933544,2,7,M,M,10856271,10857217,946,16155278,16157950,2672,2,Yes,2,10
10857085,16156834,0.76,+,+,3.0,Interchromosomal,Yes,No,InFrame,CT-TC,NonCanonicalPattern,3945163,2,7,M,M,10856271,10857217,946,16155278,16157950,2672,2,Yes,2,10
10857111,6973682,0.8088,+,-,3.0,Intrachromosomal,No,No,InFrame,CG-AA,NonCanonicalPattern,3709285,2,1,M,M,10856271,10857217,946,6972222,6973705,1483,1,No,2,2
10857111,6973682,0.7579,+,-,3.0,Intrachromosomal,No,No,InFrame,CG-AA,NonCanonicalPattern,3958176,2,1,M,M,10856271,10857217,946,6973673,6975007,1334,1,No,2,1
10915775,117884,0.5193,+,-,2.0,Interchromosomal,No,No,InFrame,GA-AG,NonCanonicalPattern,3851091,2,2,M,M,10914511,10916216,1705,117085,118643,1558,2,Yes,2,2
10915775,117884,0.7589,+,-,3.0,Interchromosomal,No,No,InFrame,GA-AG,NonCanonicalPattern,3953090,2,2,M,M,10914511,10916216,1705,117085,118643,1558,2,Yes,2,2
10915775,117884,0.94,+,-,2.0,Interchromosomal,No,No,InFrame,GA-AG,NonCanonicalPattern,2136732,2,2,M,M,10914511,10916216,1705,117085,118643,1558,2,Yes,2,2
10915776,117883,0.3104,+,-,2.0,Interchromosomal,No,No,InFrame,AT-GG,NonCanonicalPattern,6442421,2,2,M,M,10914511,10916216,1705,117085,118643,1558,2,Yes,2,2
10926468,9298519,0.6631,-,+,2.0,Interchromosomal,No,No,InFrame,TT-AT,NonCanonicalPattern,3016136,1,15,M,M,10915307,10927702,12395,9295175,9298746,3571,1,No,25,17
10928887,17265237,0.4773,-,+,5.0,Interchromosomal,No,No,InFrame,AA-TC,NonCanonicalPattern,10475698,3,1,M,M,10928586,10931090,2504,17265234,17266266,1032,1,No,4,5
11051333,16268588,0.5072,-,+,2.0,Interchromosomal,No,No,FrameShift,TT-GA,NonCanonicalPattern,3943218,2,6,M,M,11048946,11052075,3129,16266553,16268945,2392,1,No,10,7
11270581,15378338,0.5071,+,-,2.0,Interchromosomal,No,No,InFrame,CA-AG,NonCanonicalPattern,3944255,2,1,M,M,11270082,11271074,992,15376988,15378642,1654,1,No,3,3
11270796,20906945,0.3769,+,+,2.0,Interchromosomal,Yes,No,InFrame,TG-CT,NonCanonicalPattern,5306844,2,2,M,M,11270082,11271074,992,20905914,20907414,1500,1,No,3,2
11340724,9706193,0.5086,+,+,2.0,Interchromosomal,Yes,No,InFrame,AA-TT,NonCanonicalPattern,3932690,3,3,M,M,11338752,11340950,2198,9703525,9706446,2921,1,No,3,6
11343393,10365548,0.5778,+,-,2.0,Intrachromosomal,No,No,InFrame,AT-TT,NonCanonicalPattern,3461472,3,2,M,M,11341548,11343693,2145,10364451,10366902,2451,1,No,3,3
11430559,1957691,0.5017,-,+,2.0,Interchromosomal,No,No,FrameShift,TG-TT,NonCanonicalPattern,3986266,5,3,M,M,11429019,11432797,3778,1954674,1958866,4192,1,No,9,5
11764178,28716328,0.5068,-,+,2.0,Interchromosomal,No,No,InFrame,TG-TA,NonCanonicalPattern,3946219,3,5,M,M,11763217,11764935,1718,28714765,28717910,3145,1,No,6,10
11799721,16092270,0.486,-,-,3.0,Interchromosomal,Yes,No,InFrame,GT-CT,NonCanonicalPattern,6172658,1,5,M,M,11798417,11800928,2511,16090460,16096477,6017,1,No,1,8
11799721,16092270,0.5049,-,-,2.0,Interchromosomal,Yes,No,InFrame,GT-CT,NonCanonicalPattern,3961398,1,5,M,M,11798417,11800928,2511,16090460,16096477,6017,1,No,1,8
11799721,16092270,0.5138,-,-,2.0,Interchromosomal,Yes,No,InFrame,GT-CT,NonCanonicalPattern,3892565,1,5,M,M,11798417,11800928,2511,16090460,16096477,6017,1,No,1,8
11819214,2047903,0.5057,+,+,2.0,Interchromosomal,Yes,No,InFrame,GA-AG,NonCanonicalPattern,3954579,3,1,M,M,11818230,11819646,1416,2047634,2049439,1805,1,No,4,4
11819216,13174851,0.1657,+,+,2.0,Intrachromosomal,Yes,No,FrameShift,AA-AG,NonCanonicalPattern,12068711,3,2,M,M,11818230,11819646,1416,13174279,13177223,2944,1,No,4,5
11819218,11817350,0.06,+,+,2.0,Intrachromosomal,Yes,No,InFrame,GA-AG,NonCanonicalPattern,33904961,3,3,M,M,11818230,11819646,1416,11816634,11817972,1338,4,Yes,4,5
11819218,11817350,0.2942,+,+,2.0,Intrachromosomal,Yes,No,InFrame,GA-AG,NonCanonicalPattern,6797532,3,3,M,M,11818230,11819646,1416,11816634,11817972,1338,4,Yes,4,5
11819218,11817360,0.29,+,+,2.0,Intrachromosomal,Yes,No,FrameShift,GA-AG,NonCanonicalPattern,6919478,3,3,M,M,11818230,11819646,1416,11816634,11817972,1338,4,Yes,4,5
11819220,493638,0.0782,+,+,2.0,Interchromosomal,Yes,No,InFrame,AG-GT,NonCanonicalPattern,25584244,3,1,M,M,11818230,11819646,1416,493546,494885,1339,1,No,4,5
11819221,11817395,0.0848,+,+,2.0,Intrachromosomal,Yes,No,InFrame,GA-GG,NonCanonicalPattern,23598820,3,3,M,M,11818230,11819646,1416,11816634,11817972,1338,4,Yes,4,5
11819221,11817395,0.1457,+,+,2.0,Intrachromosomal,Yes,No,InFrame,GA-GG,NonCanonicalPattern,13728508,3,3,M,M,11818230,11819646,1416,11816634,11817972,1338,4,Yes,4,5
11819221,11817395,0.1914,+,+,2.0,Intrachromosomal,Yes,No,InFrame,GA-GG,NonCanonicalPattern,10446731,3,3,M,M,11818230,11819646,1416,11816634,11817972,1338,4,Yes,4,5
11819221,11817395,0.2025,+,+,2.0,Intrachromosomal,Yes,No,InFrame,GA-GG,NonCanonicalPattern,9875731,3,3,M,M,11818230,11819646,1416,11816634,11817972,1338,4,Yes,4,5
11819221,11817395,0.22,+,+,2.0,Intrachromosomal,Yes,No,InFrame,GA-GG,NonCanonicalPattern,8944544,3,3,M,M,11818230,11819646,1416,11816634,11817972,1338,4,Yes,4,5
11819221,11817395,0.2281,+,+,3.0,Intrachromosomal,Yes,No,InFrame,GA-GG,NonCanonicalPattern,13153542,3,3,M,M,11818230,11819646,1416,11816634,11817972,1338,4,Yes,4,5
11819221,11817395,0.2283,+,+,2.0,Intrachromosomal,Yes,No,InFrame,GA-GG,NonCanonicalPattern,8759799,3,3,M,M,11818230,11819646,1416,11816634,11817972,1338,4,Yes,4,5
11819221,11817395,0.2319,+,+,2.0,Intrachromosomal,Yes,No,InFrame,GA-GG,NonCanonicalPattern,8623570,3,3,M,M,11818230,11819646,1416,11816634,11817972,1338,4,Yes,4,5
11819221,11817395,0.2433,+,+,2.0,Intrachromosomal,Yes,No,InFrame,GA-GG,NonCanonicalPattern,8218897,3,3,M,M,11818230,11819646,1416,11816634,11817972,1338,4,Yes,4,5
11819221,11817395,0.2697,+,+,3.0,Intrachromosomal,Yes,No,InFrame,GA-GG,NonCanonicalPattern,11121851,3,3,M,M,11818230,11819646,1416,11816634,11817972,1338,4,Yes,4,5
11819221,11817395,0.2843,+,+,3.0,Intrachromosomal,Yes,No,InFrame,GA-GG,NonCanonicalPattern,10553162,3,3,M,M,11818230,11819646,1416,11816634,11817972,1338,4,Yes,4,5
11819221,11817395,0.3352,+,+,3.0,Intrachromosomal,Yes,No,InFrame,GA-GG,NonCanonicalPattern,8949202,3,3,M,M,11818230,11819646,1416,11816634,11817972,1338,4,Yes,4,5
11819221,11817395,0.339,+,+,3.0,Intrachromosomal,Yes,No,InFrame,GA-GG,NonCanonicalPattern,8849166,3,3,M,M,11818230,11819646,1416,11816634,11817972,1338,4,Yes,4,5
11819221,11817395,0.3402,+,+,2.0,Intrachromosomal,Yes,No,InFrame,GA-GG,NonCanonicalPattern,5879279,3,3,M,M,11818230,11819646,1416,11816634,11817972,1338,4,Yes,4,5
11819221,11817395,0.4454,+,+,3.0,Intrachromosomal,Yes,No,InFrame,GA-GG,NonCanonicalPattern,6735897,3,3,M,M,11818230,11819646,1416,11816634,11817972,1338,4,Yes,4,5
11819221,11817395,0.5053,+,+,2.0,Intrachromosomal,Yes,No,InFrame,GA-GG,NonCanonicalPattern,3957868,3,3,M,M,11818230,11819646,1416,11816634,11817972,1338,4,Yes,4,5
11819221,11817395,0.5054,+,+,2.0,Intrachromosomal,Yes,No,InFrame,GA-GG,NonCanonicalPattern,3957501,3,3,M,M,11818230,11819646,1416,11816634,11817972,1338,4,Yes,4,5
11819221,11817395,0.5054,+,+,2.0,Intrachromosomal,Yes,No,InFrame,GA-GG,NonCanonicalPattern,3957610,3,3,M,M,11818230,11819646,1416,11816634,11817972,1338,4,Yes,4,5
11819221,11817395,0.5064,+,+,2.0,Intrachromosomal,Yes,No,InFrame,GA-GG,NonCanonicalPattern,3949759,3,3,M,M,11818230,11819646,1416,11816634,11817972,1338,4,Yes,4,5
11819221,11817395,0.5073,+,+,2.0,Intrachromosomal,Yes,No,InFrame,GA-GG,NonCanonicalPattern,3942578,3,3,M,M,11818230,11819646,1416,11816634,11817972,1338,4,Yes,4,5
11819221,11817395,0.5074,+,+,2.0,Intrachromosomal,Yes,No,InFrame,GA-GG,NonCanonicalPattern,3941453,3,3,M,M,11818230,11819646,1416,11816634,11817972,1338,4,Yes,4,5
11819221,11817395,0.508,+,+,2.0,Intrachromosomal,Yes,No,InFrame,GA-GG,NonCanonicalPattern,3936724,3,3,M,M,11818230,11819646,1416,11816634,11817972,1338,4,Yes,4,5
11819221,11817395,0.5083,+,+,2.0,Intrachromosomal,Yes,No,InFrame,GA-GG,NonCanonicalPattern,3934807,3,3,M,M,11818230,11819646,1416,11816634,11817972,1338,4,Yes,4,5
11819221,11817395,0.5118,+,+,2.0,Intrachromosomal,Yes,No,InFrame,GA-GG,NonCanonicalPattern,3907395,3,3,M,M,11818230,11819646,1416,11816634,11817972,1338,4,Yes,4,5
11819221,11817395,0.5139,+,+,2.0,Intrachromosomal,Yes,No,InFrame,GA-GG,NonCanonicalPattern,3891808,3,3,M,M,11818230,11819646,1416,11816634,11817972,1338,4,Yes,4,5
11819221,11817395,0.5161,+,+,2.0,Intrachromosomal,Yes,No,InFrame,GA-GG,NonCanonicalPattern,3875218,3,3,M,M,11818230,11819646,1416,11816634,11817972,1338,4,Yes,4,5
11819221,11817395,0.5206,+,+,2.0,Intrachromosomal,Yes,No,InFrame,GA-GG,NonCanonicalPattern,3841721,3,3,M,M,11818230,11819646,1416,11816634,11817972,1338,4,Yes,4,5
11819221,11817395,0.566,+,+,2.0,Intrachromosomal,Yes,No,InFrame,GA-GG,NonCanonicalPattern,3533569,3,3,M,M,11818230,11819646,1416,11816634,11817972,1338,4,Yes,4,5
11819221,11817395,0.5761,+,+,2.0,Intrachromosomal,Yes,No,InFrame,GA-GG,NonCanonicalPattern,3471520,3,3,M,M,11818230,11819646,1416,11816634,11817972,1338,4,Yes,4,5
11819221,11817395,0.6032,+,+,2.0,Intrachromosomal,Yes,No,InFrame,GA-GG,NonCanonicalPattern,3315650,3,3,M,M,11818230,11819646,1416,11816634,11817972,1338,4,Yes,4,5
11819221,11817395,0.7616,+,+,3.0,Intrachromosomal,Yes,No,InFrame,GA-GG,NonCanonicalPattern,3938908,3,3,M,M,11818230,11819646,1416,11816634,11817972,1338,4,Yes,4,5
11819221,11817395,0.7628,+,+,3.0,Intrachromosomal,Yes,No,InFrame,GA-GG,NonCanonicalPattern,3932893,3,3,M,M,11818230,11819646,1416,11816634,11817972,1338,4,Yes,4,5
11819221,11817395,1.5302,+,+,6.0,Intrachromosomal,Yes,No,InFrame,GA-GG,NonCanonicalPattern,3920937,3,3,M,M,11818230,11819646,1416,11816634,11817972,1338,4,Yes,4,5
11819223,11817394,0.2192,+,+,2.0,Intrachromosomal,Yes,No,InFrame,GA-AG,NonCanonicalPattern,9123122,3,3,M,M,11818230,11819646,1416,11816634,11817972,1338,4,Yes,4,5
11819486,25049207,0.5038,+,-,2.0,Interchromosomal,No,No,InFrame,TA-CT,NonCanonicalPattern,3970145,4,1,M,M,11818230,11819646,1416,25048158,25049667,1509,1,No,4,3
