LeftBreakpoint,RightBreakpoint,FFPM,LeftStrand,RightStrand,Total_Count_(SC+RC),Chromosome_Feature,Same_Strand,Reciprocal_Fusion,Splice_Pattern,Splice_Site,Splice_Pattern_Class,Total_Mapped_Reads,Left_Exon,Right_Exon,5_loc,3_loc,5_gene_start,5_gene_end,5_gene_length,3_gene_start,3_gene_end,3_gene_length,alternate_junction_count,alternative_junction,exon_count5,exon_count3
10836510,10859913,1.0101,-,-,4.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,3960004,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.0104,-,-,4.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,3958828,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.0104,-,-,4.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,3958828,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.0109,-,-,4.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,3956870,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.0109,-,-,4.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,3956870,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.01,-,-,4.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,3960396,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.0112,-,-,4.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,3955696,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.0125,-,-,4.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,3950617,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.0131,-,-,4.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,3948278,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.0132,-,-,6.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,5921832,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.0137,-,-,4.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,3945941,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.014,-,-,4.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,3944773,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.014,-,-,4.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,3944773,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.015,-,-,4.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,3940887,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.0154,-,-,4.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,3939334,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.016,-,-,2.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,1968504,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.016,-,-,4.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,3937008,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.0173,-,-,4.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,3931977,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.0173,-,-,4.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,3931977,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.0175,-,-,4.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,3931204,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.0226,-,-,4.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,3911598,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.0226,-,-,4.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,3911598,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.0229,-,-,4.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,3910451,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.0229,-,-,4.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,3910451,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.0232,-,-,4.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,3909304,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.0235,-,-,3.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,2931119,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.0288,-,-,4.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,3888025,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.0372,-,-,4.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,3856537,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.0382,-,-,3.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,2889617,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.1003,-,-,3.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,2726529,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.1005,-,-,4.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,3634712,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.1031,-,-,3.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,2719608,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.108,-,-,11.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,9927798,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.1134,-,-,6.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,5388899,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.13,-,-,3.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,2654867,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.1406,-,-,4.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,3506926,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.1406,-,-,4.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,3506926,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.1752,-,-,4.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,3403676,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.1822,-,-,7.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,5921164,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.2015,-,-,4.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,3329172,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.2015,-,-,4.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,3329172,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.2087,-,-,12.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,9928022,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.2562,-,-,5.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,3980258,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.2626,-,-,5.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,3960082,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.263,-,-,5.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,3958828,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.2634,-,-,5.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,3957575,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.264,-,-,5.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,3955696,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.2643,-,-,5.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,3954758,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.2647,-,-,5.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,3953507,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.2647,-,-,5.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,3953507,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.2652,-,-,5.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,3951944,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.2655,-,-,5.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,3951008,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.2658,-,-,5.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,3950071,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.2659,-,-,5.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,3949759,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.2668,-,-,5.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,3946953,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.2668,-,-,5.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,3946953,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.2677,-,-,2.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,1577660,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.2677,-,-,2.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,1577660,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.268,-,-,5.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,3943218,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.268,-,-,5.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,3943218,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.2688,-,-,5.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,3940731,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.2697,-,-,5.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,3937938,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.27,-,-,5.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,3937008,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.2714,-,-,5.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,3932673,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.2719,-,-,5.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,3931127,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.2724,-,-,4.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,3143666,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.2724,-,-,4.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,3143666,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.2725,-,-,5.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,3929273,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.2736,-,-,5.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,3925879,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.279,-,-,5.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,3909304,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.286,-,-,5.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,3888025,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.2902,-,-,5.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,3875368,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.2902,-,-,5.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,3875368,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.3262,-,-,4.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,3016136,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.3304,-,-,7.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,5261576,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.3514,-,-,8.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,5919787,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.3547,-,-,5.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,3690854,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.3547,-,-,5.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,3690854,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.3843,-,-,4.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,2889547,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.3985,-,-,4.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,2860207,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.4175,-,-,7.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,4938272,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.4671,-,-,4.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,2726467,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.4708,-,-,4.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,2719608,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.481,-,-,8.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,5401756,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.4846,-,-,8.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,5388657,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.504,-,-,4.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,2659575,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.5066,-,-,6.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,3982477,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.5066,-,-,6.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,3982477,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.508,-,-,6.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,3978780,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.5152,-,-,6.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,3959873,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.5161,-,-,6.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,3957523,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.5172,-,-,6.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,3954653,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.5182,-,-,6.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,3952049,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.5188,-,-,6.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,3950487,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.5189,-,-,6.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,3950227,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.519,-,-,6.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,3949967,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.5198,-,-,6.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,3947888,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.5202,-,-,6.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,3946849,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.5209,-,-,6.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,3945033,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.5209,-,-,6.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,3945033,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.52,-,-,6.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,3947368,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.5223,-,-,6.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,3941405,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.5231,-,-,6.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,3939334,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.524,-,-,3.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,1968504,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.5262,-,-,6.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,3931333,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.5288,-,-,6.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,3924647,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.5289,-,-,6.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,3924390,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.5467,-,-,2.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,1293076,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.6112,-,-,5.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,3103277,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.6112,-,-,5.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,3103277,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.6178,-,-,3.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,1854370,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.6178,-,-,3.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,1854370,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.6547,-,-,6.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,3626035,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.6661,-,-,9.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,5401837,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.6818,-,-,5.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,2973005,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.7167,-,-,3.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,1747539,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.7167,-,-,3.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,1747539,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.72,-,-,6.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,3488372,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.7254,-,-,4.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,2318303,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.7392,-,-,17.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,9774609,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.7481,-,-,5.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,2860248,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.7571,-,-,7.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,3983837,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.7594,-,-,7.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,3978629,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.7677,-,-,7.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,3959948,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.7706,-,-,7.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,3953462,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.7718,-,-,7.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,3950785,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.7722,-,-,7.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,3949893,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.7734,-,-,7.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,3947220,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.776,-,-,7.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,3941441,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.78,-,-,7.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,3932584,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.78,-,-,7.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,3932584,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.8707,-,-,16.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,8552948,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.8739,-,-,10.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,5336464,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.88,-,-,5.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,2659575,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.8833,-,-,5.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,2654914,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
10836510,10859913,1.8928,-,-,4.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,2113271,15,2,S,E,10835735,10840872,5137,10858232,10860322,2090,2,Yes,16,7
